,Unnamed: 0,CV System RMSE,CV X-Recovery L0 Err,CV X-Recovery L2 Err,Cardinality,Experiment,Infeasible System RMSE,Infeasible X-Recovery L0 Err,Infeasible X-Recovery L2 Err,L0 Thresh,M,Method,N,Noise STD,Normalize A,Type A,d_x0,num_bits,type_x0,w_fp,x0_max,x0_min
119,119,0.5587128947214,37.0,0.977787006593467,40.0,19.0,0.15818543198478144,30.0,0.946091564847808,0.1,90.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
120,120,0.5616150780090609,46.0,0.7198753786531895,40.0,0.0,0.02082864503792694,27.0,0.7197720910107516,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
121,121,0.6571947928618289,34.0,0.9718738524610094,40.0,0.0,0.5165916928902669,31.0,0.9718738524610094,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
122,122,0.406343086454382,34.0,0.6816908918612551,40.0,1.0,0.011689171553628612,26.0,0.6432409063648957,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
123,123,0.5168654114890879,30.0,0.934436810087648,40.0,1.0,0.3736712442206059,26.0,0.9002325191887095,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
124,124,0.4014328876032688,48.0,0.5936713207237156,40.0,2.0,0.0391479877919556,20.0,0.5923623420436115,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
125,125,0.6378310520720234,29.0,0.9712980068779112,40.0,2.0,0.3698383579416743,28.0,0.9527655189617046,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
126,126,0.3857674746483345,40.0,0.5591497437440849,40.0,3.0,0.0701946402930122,11.0,0.53112604763309,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
127,127,0.6624472811967456,30.0,1.013791636857999,40.0,3.0,0.4744349988484498,30.0,0.956187413189486,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
128,128,0.5160917715062494,47.0,0.709409030723663,40.0,4.0,0.012816814288285721,27.0,0.6976707565092052,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
129,129,0.5890566038695905,32.0,0.8921086320599692,40.0,4.0,0.14497558341942207,27.0,0.8793211899151823,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
130,130,0.5250898567093819,54.0,0.7398718018064036,40.0,5.0,0.07062312112295277,26.0,0.7380584647440438,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
131,131,0.7753970530211788,37.0,0.9963020533841648,40.0,5.0,0.5633570501254019,34.0,0.9963020533841648,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
132,132,0.4743130387532115,44.0,0.7798354081554946,40.0,6.0,0.11690266970890748,30.0,0.7776786343854669,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
133,133,0.620248508850011,40.0,1.0,40.0,6.0,0.3679067489401757,32.0,0.9437354191896092,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
134,134,0.4180913442754833,54.0,0.6979722393324092,40.0,7.0,0.0010737379099075568,27.0,0.6979722393324092,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
135,135,0.5213750816494229,40.0,0.9844900823898456,40.0,7.0,0.153828394735675,28.0,0.9662564920358696,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
136,136,0.39449453608163454,19.0,0.5853217801481745,40.0,8.0,0.10429133484697968,16.0,0.5849819427454842,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
137,137,0.6161679528887205,32.0,0.9946052140624628,40.0,8.0,0.5842483801091769,32.0,0.9930550476397034,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
138,138,0.5010075108871005,61.0,0.7259686456453751,40.0,9.0,0.17387245881477625,18.0,0.6833162184682705,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
139,139,0.663231196520087,40.0,1.0,40.0,9.0,0.2802956694711248,30.0,0.9253827329435952,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
140,140,0.4185556838332693,33.0,0.6448276445011871,40.0,10.0,0.05559267085739779,20.0,0.6445922330502866,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
141,141,0.5886112947446562,29.0,0.9275633375136558,40.0,10.0,0.2903768134428267,26.0,0.9214096572162891,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
142,142,0.5074408425698637,39.0,0.7235465279739343,40.0,11.0,0.008073055232207232,27.0,0.7059488075069362,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
143,143,0.6239190498371444,31.0,0.9570978809567569,40.0,11.0,0.3873349305099152,31.0,0.9570978809567569,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
144,144,0.4384960048481487,29.0,0.6215886344023343,40.0,12.0,0.13995871976413107,20.0,0.6215886344023343,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
145,145,0.632248352276293,29.0,0.9237368636759064,40.0,12.0,0.32304108503496365,27.0,0.9157336913231688,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
146,146,0.4055143629709994,50.0,0.5571115749461124,40.0,13.0,0.008923279467609164,17.0,0.5570854612173429,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
147,147,0.5881281419981449,40.0,1.0,40.0,13.0,0.3043923275607817,27.0,0.9022064043992412,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
148,148,0.4450238022467219,41.0,0.7183237467125563,40.0,14.0,0.020080351467726125,22.0,0.7183237467125563,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
149,149,0.5136846452823212,41.0,0.8264309637486112,40.0,14.0,0.1825367532096768,22.0,0.8248219107703391,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
150,150,0.5056575137620197,48.0,0.7360838360087875,40.0,15.0,0.025812408747766826,23.0,0.7359781548916011,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
151,151,0.6882169390025689,35.0,1.001977193621152,40.0,15.0,0.4230321669455426,33.0,0.9975460640078724,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
152,152,0.41151547559259205,37.0,0.6209862788236789,40.0,16.0,0.07499649673832537,16.0,0.6184156047108372,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
153,153,0.5810750943097354,28.0,0.9069383967904084,40.0,16.0,0.3106093136779168,24.0,0.8493909730168204,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
154,154,0.3552816315061104,36.0,0.5166507592234947,40.0,17.0,0.014546321129097225,18.0,0.5068696128497382,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
155,155,0.5586593482914556,36.0,1.0067013981637356,40.0,17.0,0.4039252612869584,31.0,0.9906499368218282,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
156,156,0.4745032164421026,38.0,0.7061426589950524,40.0,18.0,0.09091756443466001,25.0,0.7061426589950524,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
157,157,0.6254718077867621,31.0,0.9281604546174614,40.0,18.0,0.29135944093996297,30.0,0.9104563363246246,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
158,158,0.4490918070071409,28.0,0.6578758926541887,40.0,19.0,0.015840736833195652,19.0,0.6393293027151109,0.1,90.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
159,159,0.6355038229715945,34.0,1.0240761808453382,40.0,19.0,0.2384615331074815,27.0,0.916948629005687,0.1,90.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
160,160,0.6042115838185278,48.0,0.7477893752220668,40.0,0.0,0.047588920940453014,28.0,0.7473879364727425,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
161,161,0.6788998657669635,34.0,0.9759803861976802,40.0,0.0,0.11168874065731106,31.0,0.9691477374548092,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
162,162,0.43647389500491335,35.0,0.719323030257162,40.0,1.0,0.015517681058843246,26.0,0.715715449258318,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
163,163,0.5301918576660664,30.0,0.9424550484979765,40.0,1.0,0.5069184961945873,28.0,0.923265482153326,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
164,164,0.4556170181857125,50.0,0.6663613505528846,40.0,2.0,0.08437111853799252,20.0,0.6530624140057388,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
165,165,0.6857925100358667,30.0,0.9713775554206614,40.0,2.0,0.4105788610106076,28.0,0.9489986783817754,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
166,166,0.450837722507378,34.0,0.5920223503021219,40.0,3.0,0.06530383333578782,13.0,0.5897226536851381,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
167,167,0.7229218836627421,32.0,0.9790341604231008,40.0,3.0,0.47896690796942704,30.0,0.966278638548474,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
168,168,0.5483636058075837,39.0,0.7595673934325964,40.0,4.0,0.017080400418620956,26.0,0.7313383456187178,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
169,169,0.6451250047395591,32.0,0.9174591846234906,40.0,4.0,0.2668378648763584,28.0,0.9085357909160584,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
170,170,0.571390794045166,57.0,0.7784793485197087,40.0,5.0,0.0261673049960496,29.0,0.7678685153492808,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
171,171,0.7919867394395975,37.0,0.9964468053301729,40.0,5.0,0.5796448297307707,34.0,0.9964468053301729,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
172,172,0.4892697698077895,46.0,0.7831357102547691,40.0,6.0,0.21300928766146046,31.0,0.7828611146641725,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
173,173,0.6354547460092155,40.0,1.0,40.0,6.0,0.6778851381878871,38.0,1.0,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
174,174,0.4586604323608883,59.0,0.7294710696132618,40.0,7.0,0.0008272139977024473,27.0,0.7290707826626025,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
175,175,0.5829999751046059,42.0,1.0483523755101285,40.0,7.0,0.44252198452197605,32.0,0.969796329677023,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
176,176,0.4348741614116676,18.0,0.6370722827081421,40.0,8.0,0.08859712079538798,17.0,0.6235625597193221,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
177,177,0.5987868019618952,31.0,0.992739033671222,40.0,8.0,0.3083056888795175,30.0,0.984555248102279,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
178,178,0.54658665276554,33.0,0.7218613269204224,40.0,9.0,0.19920370407409452,22.0,0.7216150300472481,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
179,179,0.6752257366994971,40.0,1.0,40.0,9.0,0.5086774354078039,34.0,0.9754835836824568,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
180,180,0.4561094973284411,40.0,0.6735078421819947,40.0,10.0,0.07151705416597723,19.0,0.6730432320101353,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
181,181,0.5560322866442783,26.0,0.8865358741040733,40.0,10.0,0.3634344279843047,26.0,0.8865358741040733,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
182,182,0.5182478320988559,41.0,0.7353005122685955,40.0,11.0,0.1712705512212867,29.0,0.7343452369389791,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
183,183,0.6645900944143995,32.0,0.9797664728956312,40.0,11.0,0.2276793641626115,32.0,0.9797664728956312,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
184,184,0.4700358348372482,32.0,0.6608706430197285,40.0,12.0,0.18094461331406952,22.0,0.6603191081555407,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
185,185,0.6464479574546759,31.0,0.9761138925421986,40.0,12.0,0.34904410519276924,28.0,0.9385779284297514,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
186,186,0.4621712405122502,44.0,0.6224767629688392,40.0,13.0,0.011836441138412757,21.0,0.6183208497275177,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
187,187,0.6045927912518158,40.0,1.0,40.0,13.0,0.40484664316668223,27.0,0.9428211637050962,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
188,188,0.4900579587348234,34.0,0.7531519879255391,40.0,14.0,0.1784964705351464,28.0,0.7529448060707152,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
189,189,0.534045976910416,23.0,0.8247038906734679,40.0,14.0,0.15852490659421006,21.0,0.8119216251461947,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
190,190,0.5594687552847138,31.0,0.7751046965054914,40.0,15.0,0.1910087109867028,26.0,0.7750060076328162,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
191,191,0.6373497681860164,32.0,0.9511290853119242,40.0,15.0,0.4136541094269189,32.0,0.9511290853119242,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
192,192,0.4499135523190491,36.0,0.6571731725301339,40.0,16.0,0.09232480820196737,17.0,0.6552426546512523,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
193,193,0.6226967139181508,27.0,0.905101326760698,40.0,16.0,0.2920552769295454,25.0,0.8623013560726746,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
194,194,0.4080157371636759,44.0,0.6118702075297887,40.0,17.0,0.019291447288500026,19.0,0.6044691367679639,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
195,195,0.5799568998039845,37.0,1.022636473987171,40.0,17.0,0.7603616119073321,35.0,1.0,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
196,196,0.5149931946855766,39.0,0.7279669071470988,40.0,18.0,0.11327834915829145,24.0,0.7273699491439007,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
197,197,0.6768117827344029,36.0,0.9971754966007188,40.0,18.0,0.34951456968179323,30.0,0.9287142240542968,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
198,198,0.4825751751991686,34.0,0.6846083255949481,40.0,19.0,0.12122583081432076,24.0,0.6802121098170864,0.1,90.0,Lasso,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
199,199,0.6438549465397456,35.0,1.0341329446604324,40.0,19.0,0.7520000507439446,35.0,1.0,0.1,90.0,OMP,160.0,0.2,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
200,0,0.00037372449005361203,0.0,0.0007427697223565383,30.0,0.0,0.0003011400702571926,0.0,0.0007427697223565383,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
201,1,1.2301056404540927e-07,0.0,2.373633712307695e-07,30.0,0.0,9.84086672320586e-08,0.0,2.373633712307695e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
202,2,0.0002541799379982536,0.0,0.0005312741345963,30.0,1.0,0.00022879423161270985,0.0,0.0005312741345963,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
203,3,9.81731132350136e-08,0.0,2.1093278010373265e-07,30.0,1.0,8.156526453112723e-08,0.0,1.9876730982512894e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
204,4,0.00023855797179874125,0.0,0.0004741908062138127,30.0,2.0,0.0002058792048096844,0.0,0.0004741908062138127,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
205,5,1.0894940966575892e-07,0.0,2.2989730848585377e-07,30.0,2.0,8.9591083908525e-08,0.0,2.2989730848585377e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
206,6,0.00032523534753873537,0.0,0.0006572211205696997,30.0,3.0,0.00027223411622969123,0.0,0.0006572211205696997,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
207,7,7.987824665965629e-08,0.0,1.706774181443159e-07,30.0,3.0,7.094580113736514e-08,0.0,1.706774181443159e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
208,8,0.0004147895088005672,0.0,0.0008299874041682639,30.0,4.0,0.00029148492601371005,0.0,0.0008299874041682639,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
209,9,1.036589901569894e-07,0.0,1.9269840598429123e-07,30.0,4.0,8.224590886322899e-08,0.0,1.9269840598429123e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
210,10,0.0005828321903678628,0.0,0.0010718613389159373,30.0,5.0,0.00036242745011805683,0.0,0.0010718613389159373,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
211,11,9.071618459187632e-08,0.0,1.7800161079105934e-07,30.0,5.0,7.371522599931028e-08,0.0,1.7800161079105934e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
212,12,0.00029367110271948175,0.0,0.0006778495776832211,30.0,6.0,0.000273425885120668,0.0,0.0006778495776832211,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
213,13,9.603885036408073e-08,0.0,2.1106699376957805e-07,30.0,6.0,7.832395803827459e-08,0.0,2.1106699376957805e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
214,14,0.0007258964371628074,0.0,0.0014933958403880658,30.0,7.0,0.0004654243215654615,0.0,0.0014933958403880658,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
215,15,8.392145516214181e-08,0.0,1.711834615544147e-07,30.0,7.0,7.193354475022666e-08,0.0,1.711834615544147e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
216,16,0.0002391572757838985,0.0,0.0004645618608365512,30.0,8.0,0.00019999061751596627,0.0,0.0004645618608365512,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
217,17,8.72604086315e-08,0.0,1.7816102685162198e-07,30.0,8.0,7.698590795201013e-08,0.0,1.7816102685162198e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
218,18,0.0004394906075726375,0.0,0.0009495100017114356,30.0,9.0,0.00033532892763449827,0.0,0.0009495100017114356,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
219,19,9.707598642102571e-08,0.0,2.0752168436464942e-07,30.0,9.0,7.142155015319787e-08,0.0,2.031710563956457e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
220,20,0.0002419819435135946,0.0,0.000465050372261763,30.0,10.0,0.0002091967479716532,0.0,0.000465050372261763,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
221,21,1.1332608739000539e-07,0.0,2.1985109742994374e-07,30.0,10.0,8.603159154832291e-08,0.0,2.1985109742994374e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
222,22,0.0003582233066228812,0.0,0.0007051621541780402,30.0,11.0,0.0002743543370382184,0.0,0.0007051621541780402,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
223,23,9.013015390199645e-08,0.0,1.7434259667895125e-07,30.0,11.0,7.092122066290594e-08,0.0,1.7434259667895125e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
224,24,0.0003490539267607377,0.0,0.0006757714116724026,30.0,12.0,0.00028523047528958187,0.0,0.0006757714116724026,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
225,25,8.079413250139573e-08,0.0,1.5925523275935588e-07,30.0,12.0,7.866953862964223e-08,0.0,1.5925523275935588e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
226,26,0.0002687459432377022,0.0,0.0005601706115299964,30.0,13.0,0.0002404486384126822,0.0,0.0005601706115299964,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
227,27,8.054491560801965e-08,0.0,1.601244552080535e-07,30.0,13.0,6.625005766188287e-08,0.0,1.601244552080535e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
228,28,0.0006765262652958173,0.0,0.0013173454200750654,30.0,14.0,0.0003672265074838999,0.0,0.0013173454200750654,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
229,29,6.118932230036009e-08,0.0,1.2546052053549994e-07,30.0,14.0,6.206476907688223e-08,0.0,1.2546052053549994e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
230,30,0.0003057592620651221,0.0,0.0006207336156317392,30.0,15.0,0.00025620601545846977,0.0,0.0006207336156317392,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
231,31,1.2635239093850348e-07,0.0,2.385021138499689e-07,30.0,15.0,1.0036025959946355e-07,0.0,2.385021138499689e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
232,32,0.0003098464691952341,0.0,0.0005833722544329628,30.0,16.0,0.0002451239175601407,0.0,0.0005833722544329628,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
233,33,1.017598718595987e-07,0.0,2.0958937071093225e-07,30.0,16.0,8.936160124085825e-08,0.0,2.0958937071093225e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
234,34,0.0002084862819896312,0.0,0.00043439148570602353,30.0,17.0,0.0001919363547622128,0.0,0.00043439148570602353,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
235,35,1.0164979597023436e-07,0.0,1.999070622159616e-07,30.0,17.0,9.504738577957183e-08,0.0,1.999070622159616e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
236,36,0.0004675465419120631,0.0,0.0009485271953048707,30.0,18.0,0.00037165738537661453,0.0,0.0009485271953048707,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
237,37,6.679021669019915e-08,0.0,1.2691927072570493e-07,30.0,18.0,5.627697782109768e-08,0.0,1.2691927072570493e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
238,38,0.00044058135323650916,0.0,0.000886727871381972,30.0,19.0,0.0003309777089819603,0.0,0.000886727871381972,0.1,120.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
239,39,1.19710577840644e-07,0.0,2.648146433422421e-07,30.0,19.0,9.827514657568924e-08,0.0,2.648146433422421e-07,0.1,120.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
240,40,0.07274367335887864,4.0,0.11392614559871793,30.0,0.0,0.031812256363273374,1.0,0.11392118592836205,0.1,120.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
241,41,0.054006479506181176,0.0,0.06497521311856405,30.0,0.0,0.0439302366321746,0.0,0.06497521311856405,0.1,120.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
242,42,0.06308590477499337,0.0,0.11372821315238694,30.0,1.0,0.03417179985694445,0.0,0.11277377331842603,0.1,120.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
